lcl|LISX01000001.1_cds_OKJ16671.1_31	KDN84196.1	93.802	484	30	0	1	1452	1	484	0.0	918
lcl|LISX01000001.1_cds_OKJ16671.1_31	KIQ63037.1	89.897	485	48	1	1	1452	1	485	0.0	872
lcl|LISX01000001.1_cds_OKJ16671.1_31	BAJ29737.1	84.330	485	75	1	1	1452	1	485	0.0	830
lcl|LISX01000001.1_cds_OKJ16671.1_31	KRB64622.1	75.212	472	114	3	1	1407	1	472	0.0	743
lcl|LISX01000001.1_cds_OKJ16671.1_31	KQV22225.1	75.212	472	114	3	1	1407	1	472	0.0	743
lcl|LISX01000001.1_cds_OKJ16671.1_31	BAJ30397.1	50.913	438	212	3	16	1323	24	460	2.90e-140	412
lcl|LISX01000001.1_cds_OKJ16671.1_31	KRB67648.1	48.565	453	229	4	58	1407	1	452	1.00e-136	402
lcl|LISX01000001.1_cds_OKJ16671.1_31	KQV24303.1	48.565	453	229	4	58	1407	1	452	1.00e-136	402
lcl|LISX01000001.1_cds_OKJ16671.1_31	KIQ64169.1	47.717	438	225	4	16	1323	6	441	3.15e-124	370
lcl|LISX01000001.1_cds_OKJ16671.1_31	KDN83954.1	48.174	438	223	4	16	1323	24	459	5.35e-123	368
lcl|LISX01000001.1_cds_OKJ16671.1_31	BAJ28425.1	27.664	441	193	20	301	1320	220	635	2.11e-20	94.4
lcl|LISX01000001.1_cds_OKJ16671.1_31	KDN85523.1	27.397	438	200	21	301	1323	220	636	2.92e-20	94.0
lcl|LISX01000001.1_cds_OKJ16671.1_31	KIQ62109.1	27.563	439	198	21	301	1323	220	636	2.99e-20	94.0
lcl|LISX01000001.1_cds_OKJ16671.1_31	KRB62261.1	27.446	419	191	17	301	1269	220	621	1.14e-19	92.0
lcl|LISX01000001.1_cds_OKJ16671.1_31	KQV05455.1	27.446	419	191	17	301	1269	220	621	1.14e-19	92.0
lcl|LISX01000001.1_cds_OKJ16671.1_31	KQV16635.1	30.595	353	179	16	328	1365	242	535	5.67e-17	83.2
lcl|LISX01000001.1_cds_OKJ16671.1_31	KDN86344.1	26.781	351	206	12	394	1368	339	664	2.45e-16	81.6
lcl|LISX01000001.1_cds_OKJ16671.1_31	KIQ63880.1	27.920	351	202	12	394	1368	248	573	2.50e-16	81.6
